118 100 5
119 100 5
100 101 6
103 101 4
106 101 5
107 101 7
108 101 4
109 101 5
110 101 6
111 101 3
112 101 7
113 101 5
115 101 4
116 101 3
117 101 3
118 101 7
100 102 4
101 102 4
103 102 3
105 102 4
106 102 6
109 102 7
110 102 5
111 102 6
112 102 3
114 102 4
115 102 3
116 102 7
117 102 5
118 102 4
100 103 7
101 103 3
102 103 3
104 103 4
105 103 7
106 103 5
107 103 6
108 103 6
109 103 3
110 103 6
114 103 4
116 103 3
117 103 7
118 103 5
119 103 4
100 104 4
101 104 4
102 104 5
106 104 4
107 104 6
108 104 7
109 104 4
111 104 6
113 104 5
114 104 5
117 104 4
101 105 5
102 105 6
103 105 7
104 105 6
106 105 6
107 105 4
108 105 5
111 105 6
112 105 4
114 105 3
115 105 5
119 105 3
100 106 4
101 106 6
103 106 4
105 106 6
107 106 7
108 106 5
113 106 7
114 106 6
116 106 4
118 106 3
119 106 4
101 107 4
102 107 4
103 107 7
104 107 4
105 107 5
106 107 5
108 107 6
109 107 5
112 107 3
113 107 3
114 107 6
115 107 3
116 107 4
117 107 7
119 107 3
100 108 3
103 108 6
104 108 4
105 108 7
107 108 4
109 108 4
110 108 4
111 108 4
112 108 3
114 108 6
115 108 3
116 108 4
118 108 5
119 108 3
100 109 6
101 109 6
102 109 5
104 109 4
106 109 3
107 109 4
108 109 6
111 109 7
112 109 3
113 109 4
115 109 7
116 109 7
118 109 3
100 110 6
101 110 5
102 110 6
103 110 4
104 110 6
106 110 7
107 110 7
112 110 7
114 110 3
115 110 4
116 110 4
117 110 6
118 110 4
100 111 6
101 111 3
102 111 3
103 111 7
107 111 7
108 111 3
109 111 3
110 111 7
112 111 4
113 111 6
114 111 5
115 111 3
116 111 4
118 111 6
119 111 7
100 112 3
101 112 6
102 112 7
104 112 6
107 112 5
109 112 5
110 112 3
111 112 5
113 112 7
114 112 5
115 112 3
116 112 5
117 112 4
118 112 3
100 113 3
101 113 4
104 113 7
106 113 3
109 113 5
110 113 6
111 113 5
114 113 6
115 113 3
116 113 3
118 113 7
100 114 7
101 114 7
103 114 6
104 114 5
105 114 7
106 114 3
107 114 6
112 114 6
115 114 5
116 114 6
117 114 7
100 115 6
101 115 4
102 115 7
105 115 4
106 115 6
108 115 4
109 115 6
110 115 3
111 115 7
112 115 5
113 115 5
114 115 5
116 115 6
117 115 5
119 115 4
100 116 6
101 116 3
102 116 4
103 116 3
105 116 6
107 116 4
108 116 7
109 116 3
111 116 4
112 116 4
113 116 7
114 116 7
115 116 5
117 116 5
118 116 3
119 116 5
100 117 6
101 117 3
102 117 3
103 117 7
104 117 7
105 117 7
106 117 7
107 117 3
109 117 6
111 117 5
113 117 3
114 117 4
115 117 3
116 117 5
119 117 4
100 118 5
101 118 4
102 118 3
103 118 5
104 118 4
105 118 4
107 118 5
108 118 4
109 118 6
110 118 5
111 118 7
112 118 5
114 118 3
115 118 7
116 118 6
117 118 7
119 118 7
101 119 5
104 119 4
105 119 7
106 119 6
108 119 4
109 119 3
111 119 3
112 119 7
114 119 6
115 119 7
116 119 6
117 119 7
