67 57 3
70 57 6
73 57 7
74 57 3
79 57 7
82 57 3
92 57 7
1 58 5
9 58 3
10 58 5
27 58 3
33 58 6
37 58 4
43 58 7
55 58 7
60 58 3
61 58 6
64 58 7
77 58 3
78 58 3
84 58 7
85 58 7
89 58 7
91 58 4
2 59 7
8 59 7
14 59 5
21 59 7
28 59 3
44 59 3
46 59 7
52 59 6
55 59 6
56 59 6
57 59 3
62 59 4
65 59 5
66 59 5
81 59 7
86 59 7
87 59 7
88 59 3
95 59 4
96 59 5
0 60 5
3 60 4
12 60 6
20 60 5
23 60 3
24 60 4
27 60 6
35 60 3
36 60 7
43 60 3
47 60 5
48 60 5
56 60 5
69 60 3
73 60 3
74 60 5
89 60 4
93 60 3
96 60 7
98 60 3
99 60 4
0 61 3
12 61 7
13 61 6
23 61 5
24 61 6
26 61 3
29 61 3
35 61 5
36 61 3
39 61 3
49 61 6
50 61 7
54 61 3
55 61 4
56 61 5
58 61 6
64 61 7
67 61 6
68 61 3
69 61 4
72 61 7
76 61 7
90 61 5
98 61 3
12 62 7
14 62 3
24 62 6
30 62 5
32 62 7
34 62 4
35 62 6
39 62 7
40 62 3
43 62 5
52 62 5
53 62 3
57 62 6
61 62 5
66 62 3
67 62 5
75 62 3
77 62 5
80 62 4
95 62 3
96 62 5
97 62 6
4 63 4
5 63 4
7 63 7
13 63 7
23 63 3
27 63 5
30 63 3
31 63 6
33 63 4
47 63 6
52 63 5
58 63 3
60 63 6
61 63 5
62 63 6
72 63 5
73 63 6
74 63 6
80 63 6
82 63 3
92 63 7
93 63 7
8 64 3
11 64 3
12 64 4
13 64 6
20 64 4
25 64 3
31 64 6
32 64 6
39 64 3
40 64 5
44 64 3
49 64 5
52 64 4
54 64 3
55 64 3
61 64 5
65 64 6
67 64 5
69 64 7
71 64 3
74 64 5
76 64 6
82 64 7
83 64 3
88 64 4
95 64 6
96 64 5
99 64 4
6 65 5
8 65 7
10 65 3
31 65 7
32 65 7
33 65 3
38 65 5
52 65 3
61 65 7
62 65 4
69 65 6
70 65 3
86 65 4
93 65 3
95 65 7
96 65 3
98 65 6
6 66 5
10 66 4
11 66 5
13 66 3
22 66 3
25 66 3
26 66 3
31 66 5
35 66 3
37 66 5
41 66 7
51 66 3
56 66 7
60 66 4
64 66 6
87 66 5
94 66 7
98 66 5
0 67 3
5 67 4
10 67 3
12 67 5
20 67 5
24 67 6
26 67 7
27 67 5
30 67 5
31 67 7
32 67 3
45 67 4
68 67 7
69 67 7
71 67 4
72 67 6
74 67 5
76 67 5
79 67 6
82 67 6
90 67 6
6 68 3
8 68 3
10 68 6
30 68 5
36 68 5
40 68 7
41 68 5
44 68 3
47 68 6
51 68 5
54 68 3
58 68 4
59 68 6
61 68 7
62 68 5
65 68 4
72 68 3
76 68 7
86 68 5
90 68 7
93 68 5
95 68 3
1 69 4
3 69 4
8 69 5
10 69 5
20 69 7
23 69 5
30 69 3
41 69 5
43 69 5
58 69 7
62 69 7
63 69 5
65 69 5
67 69 3
70 69 6
72 69 6
73 69 7
83 69 6
1 70 4
4 70 6
5 70 6
6 70 5
8 70 4
9 70 7
22 70 6
28 70 7
29 70 4
31 70 5
35 70 6
49 70 7
59 70 5
60 70 6
64 70 3
67 70 3
79 70 6
88 70 7
90 70 5
98 70 4
99 70 4
1 71 4
6 71 4
10 71 4
11 71 3
23 71 4
28 71 4
33 71 7
38 71 7
40 71 4
46 71 4
50 71 4
53 71 5
56 71 4
62 71 5
63 71 6
69 71 4
70 71 4
75 71 6
80 71 7
81 71 6
90 71 3
5 72 5
7 72 5
31 72 4
38 72 4
39 72 3
41 72 6
55 72 7
60 72 5
61 72 6
67 72 7
73 72 5
77 72 5
82 72 5
84 72 4
91 72 5
95 72 7
98 72 3
99 72 3
7 73 6
8 73 5
9 73 7
14 73 5
26 73 7
28 73 6
29 73 6
30 73 7
31 73 6
33 73 3
36 73 5
37 73 3
41 73 4
44 73 5
61 73 3
64 73 4
66 73 7
70 73 4
77 73 6
78 73 5
80 73 3
81 73 5
91 73 7
95 73 5
5 74 3
6 74 3
8 74 6
24 74 3
26 74 6
27 74 7
28 74 7
31 74 4
33 74 3
35 74 5
36 74 5
37 74 6
38 74 4
44 74 4
45 74 6
47 74 4
52 74 5
53 74 3
60 74 3
64 74 6
68 74 5
77 74 6
79 74 4
83 74 5
84 74 5
89 74 3
93 74 5
98 74 3
1 75 7
7 75 4
9 75 7
12 75 3
20 75 5
22 75 6
23 75 7
28 75 4
30 75 5
36 75 7
40 75 5
41 75 5
42 75 7
56 75 4
57 75 7
59 75 4
64 75 4
66 75 6
68 75 7
79 75 7
86 75 4
95 75 5
97 75 7
4 76 7
7 76 6
11 76 6
13 76 4
27 76 5
36 76 7
40 76 5
43 76 7
44 76 5
51 76 7
56 76 6
67 76 5
68 76 3
69 76 5
71 76 4
74 76 7
77 76 4
93 76 7
11 77 6
13 77 6
21 77 3
22 77 5
27 77 5
30 77 4
32 77 4
34 77 6
35 77 3
39 77 3
41 77 3
44 77 6
46 77 5
47 77 3
60 77 4
62 77 6
71 77 6
72 77 5
73 77 5
81 77 5
89 77 4
97 77 3
99 77 3
0 78 6
5 78 3
7 78 4
14 78 3
32 78 7
39 78 5
42 78 3
52 78 4
61 78 6
70 78 7
74 78 3
79 78 5
81 78 6
86 78 7
2 79 7
3 79 6
4 79 3
5 79 4
6 79 5
9 79 7
14 79 6
26 79 5
35 79 3
36 79 5
40 79 6
42 79 6
43 79 4
45 79 6
48 79 6
49 79 5
50 79 5
52 79 4
58 79 6
67 79 3
72 79 7
75 79 7
82 79 6
83 79 6
89 79 7
93 79 5
5 80 7
11 80 5
32 80 6
35 80 6
40 80 6
44 80 5
67 80 7
68 80 6
73 80 5
76 80 6
77 80 6
78 80 5
85 80 4
87 80 6
92 80 7
99 80 3
2 81 4
5 81 5
24 81 3
28 81 3
29 81 7
34 81 3
37 81 3
42 81 5
43 81 4
49 81 4
53 81 4
60 81 4
79 81 3
85 81 3
96 81 6
98 81 7
4 82 7
6 82 6
10 82 3
12 82 4
25 82 5
27 82 3
35 82 5
37 82 5
42 82 6
48 82 4
51 82 5
54 82 7
56 82 5
72 82 4
80 82 7
81 82 7
83 82 6
87 82 5
88 82 4
89 82 5
93 82 3
95 82 7
2 83 4
9 83 7
23 83 6
35 83 3
36 83 4
37 83 3
40 83 5
41 83 5
46 83 4
47 83 3
53 83 4
60 83 3
66 83 7
67 83 4
72 83 4
80 83 7
81 83 6
88 83 5
92 83 4
93 83 7
1 84 7
7 84 3
10 84 5
27 84 4
42 84 5
44 84 4
51 84 7
53 84 6
59 84 5
68 84 3
76 84 3
78 84 5
80 84 5
81 84 4
83 84 6
87 84 3
89 84 6
0 85 5
2 85 3
5 85 7
10 85 4
22 85 6
23 85 4
34 85 5
38 85 6
44 85 3
50 85 5
54 85 7
56 85 3
57 85 7
59 85 4
60 85 6
65 85 5
72 85 3
76 85 5
78 85 6
79 85 4
81 85 5
86 85 7
87 85 3
91 85 7
92 85 5
95 85 5
99 85 6
1 86 7
4 86 7
6 86 6
7 86 6
10 86 7
22 86 3
26 86 5
35 86 5
36 86 5
42 86 7
45 86 7
46 86 6
47 86 5
49 86 4
50 86 4
51 86 7
53 86 4
63 86 3
69 86 5
72 86 4
76 86 7
84 86 7
87 86 4
2 87 5
4 87 7
5 87 5
6 87 5
12 87 5
21 87 7
23 87 3
32 87 6
36 87 6
37 87 4
48 87 4
50 87 6
51 87 5
54 87 6
71 87 4
73 87 3
74 87 5
75 87 6
78 87 3
80 87 6
1 88 5
11 88 5
43 88 6
45 88 4
48 88 5
54 88 4
55 88 4
60 88 5
62 88 6
64 88 4
84 88 3
85 88 7
91 88 4
98 88 7
28 89 6
40 89 3
48 89 3
49 89 4
51 89 4
52 89 3
53 89 6
57 89 7
58 89 5
61 89 6
70 89 4
73 89 7
80 89 3
81 89 4
85 89 3
87 89 6
90 89 7
93 89 4
94 89 4
95 89 4
98 89 5
5 90 5
7 90 4
12 90 6
23 90 4
24 90 6
27 90 7
33 90 7
42 90 3
70 90 5
83 90 6
88 90 3
89 90 6
93 90 5
1 91 5
4 91 4
5 91 4
6 91 4
42 91 7
45 91 6
51 91 7
52 91 4
60 91 4
63 91 4
68 91 5
71 91 3
72 91 3
74 91 6
86 91 7
90 91 4
95 91 3
97 91 3
99 91 7
9 92 3
12 92 3
20 92 6
23 92 6
27 92 6
42 92 6
48 92 5
49 92 7
50 92 5
54 92 7
56 92 7
66 92 6
76 92 5
78 92 6
79 92 6
90 92 4
91 92 7
97 92 7
4 93 4
5 93 6
6 93 6
7 93 3
10 93 5
21 93 5
37 93 3
40 93 3
52 93 7
65 93 4
68 93 4
77 93 7
88 93 4
90 93 7
1 94 7
8 94 6
11 94 7
23 94 3
34 94 5
35 94 5
40 94 6
51 94 4
55 94 3
56 94 6
60 94 3
63 94 5
82 94 3
92 94 5
96 94 5
97 94 7
2 95 4
4 95 5
5 95 5
7 95 7
10 95 4
13 95 6
22 95 4
33 95 5
37 95 5
38 95 7
41 95 4
48 95 5
55 95 6
56 95 6
60 95 6
63 95 6
68 95 6
70 95 7
73 95 7
74 95 6
85 95 5
88 95 6
1 96 4
2 96 7
6 96 5
8 96 4
10 96 3
12 96 7
23 96 6
24 96 7
30 96 4
42 96 5
47 96 7
57 96 3
67 96 3
71 96 3
73 96 6
76 96 4
80 96 3
85 96 5
89 96 7
95 96 4
7 97 4
20 97 4
21 97 6
29 97 6
34 97 5
43 97 6
44 97 3
46 97 4
52 97 3
64 97 5
79 97 3
81 97 6
87 97 5
95 97 6
98 97 3
6 98 7
7 98 4
8 98 7
10 98 3
28 98 3
29 98 7
37 98 3
47 98 6
50 98 4
54 98 6
57 98 4
59 98 4
63 98 7
68 98 3
69 98 4
71 98 5
82 98 7
83 98 5
86 98 7
87 98 4
89 98 4
91 98 5
94 98 3
96 98 6
0 99 5
2 99 3
3 99 5
4 99 7
7 99 5
9 99 6
10 99 5
21 99 5
26 99 5
31 99 7
35 99 4
37 99 3
38 99 3
41 99 7
42 99 3
44 99 6
45 99 4
48 99 3
57 99 3
71 99 4
80 99 4
81 99 6
91 99 6
96 99 4
98 99 4
17 0 4
15 1 6
17 2 7
16 3 4
19 3 5
17 4 4
19 5 3
15 6 6
16 7 7
15 8 5
18 8 6
15 10 3
15 11 5
16 11 3
18 11 6
16 12 4
17 12 6
17 13 5
18 14 5
19 14 5
19 20 6
17 22 5
17 24 3
18 24 5
16 26 3
17 26 4
16 27 3
19 27 5
15 28 4
16 28 4
17 28 7
19 28 7
16 29 4
17 31 6
15 34 3
16 34 4
19 34 4
16 35 4
17 37 4
19 37 3
17 39 5
18 39 3
19 39 5
16 41 3
18 41 3
16 42 4
17 42 7
19 42 6
19 43 5
18 44 5
15 45 6
18 45 4
15 48 3
16 48 5
16 49 5
18 49 3
18 50 7
16 51 6
15 52 6
17 54 3
16 55 4
19 55 4
17 59 5
18 60 6
16 61 3
15 62 7
17 62 6
15 64 5
16 64 3
16 65 6
17 65 5
16 66 6
18 67 6
19 67 6
18 68 5
19 68 4
15 70 7
17 70 6
17 72 3
16 73 7
17 73 3
19 73 6
17 74 4
18 75 7
18 76 3
15 77 7
16 78 3
17 78 4
17 81 3
19 81 7
18 83 4
19 83 3
15 84 5
17 84 6
19 86 6
15 88 3
18 90 5
15 91 6
16 91 4
17 91 3
15 92 5
18 92 6
15 93 3
17 93 5
17 94 7
18 95 6
16 98 3
15 99 6
2 15 7
3 15 6
4 15 5
5 15 3
6 15 4
7 15 6
8 15 7
9 15 4
10 15 4
11 15 6
12 15 7
13 15 3
20 15 6
21 15 7
22 15 3
24 15 7
25 15 7
26 15 5
27 15 6
28 15 7
29 15 7
30 15 4
31 15 6
33 15 5
34 15 6
35 15 3
36 15 4
37 15 5
38 15 4
39 15 5
40 15 5
41 15 3
43 15 5
44 15 3
46 15 5
47 15 3
49 15 6
50 15 5
51 15 6
52 15 4
53 15 5
54 15 4
55 15 5
56 15 7
58 15 5
59 15 3
60 15 7
61 15 5
62 15 3
63 15 6
64 15 3
67 15 3
70 15 6
71 15 6
72 15 4
74 15 3
75 15 3
77 15 6
79 15 7
80 15 3
81 15 5
82 15 3
84 15 4
85 15 7
86 15 7
87 15 6
88 15 3
89 15 4
90 15 7
91 15 3
92 15 4
94 15 4
95 15 7
97 15 5
98 15 3
99 15 5
0 16 7
1 16 3
2 16 5
3 16 4
4 16 5
5 16 5
6 16 7
7 16 7
8 16 7
9 16 7
10 16 6
11 16 7
12 16 3
13 16 4
14 16 5
20 16 5
21 16 7
22 16 6
23 16 5
24 16 6
25 16 6
27 16 7
31 16 7
32 16 6
33 16 5
34 16 5
35 16 3
37 16 5
38 16 5
40 16 7
41 16 7
42 16 3
43 16 3
44 16 6
45 16 4
47 16 3
48 16 7
49 16 5
52 16 5
53 16 5
54 16 5
55 16 4
57 16 4
59 16 4
60 16 4
62 16 4
66 16 4
67 16 3
68 16 6
69 16 7
70 16 3
71 16 6
72 16 7
74 16 6
75 16 7
76 16 5
77 16 7
78 16 5
79 16 3
80 16 4
81 16 6
82 16 7
83 16 6
85 16 3
86 16 5
87 16 7
88 16 7
89 16 4
90 16 3
91 16 4
92 16 3
93 16 6
94 16 5
95 16 3
96 16 7
97 16 3
98 16 5
99 16 5
0 17 3
2 17 4
3 17 7
4 17 7
5 17 6
6 17 5
7 17 7
8 17 6
9 17 3
10 17 3
11 17 7
13 17 3
21 17 4
22 17 3
23 17 4
24 17 4
26 17 6
27 17 6
28 17 6
29 17 4
30 17 3
31 17 3
34 17 7
35 17 4
36 17 5
37 17 7
38 17 5
42 17 5
43 17 4
44 17 5
45 17 5
46 17 7
47 17 3
48 17 4
49 17 3
50 17 5
52 17 4
54 17 5
55 17 4
56 17 4
58 17 4
59 17 7
60 17 6
61 17 7
62 17 6
63 17 5
64 17 5
65 17 3
66 17 6
67 17 6
69 17 6
70 17 5
71 17 5
72 17 7
73 17 6
74 17 7
75 17 3
77 17 7
78 17 6
79 17 4
80 17 4
81 17 4
82 17 6
83 17 7
84 17 3
85 17 5
86 17 4
87 17 3
88 17 4
89 17 4
90 17 5
91 17 5
92 17 7
93 17 4
94 17 4
95 17 3
96 17 6
98 17 5
99 17 3
0 18 7
2 18 7
3 18 6
4 18 3
5 18 3
6 18 5
7 18 6
8 18 6
9 18 5
10 18 7
11 18 3
12 18 5
13 18 7
14 18 5
20 18 4
22 18 5
23 18 5
24 18 3
26 18 3
27 18 6
28 18 5
29 18 4
30 18 6
31 18 3
33 18 6
34 18 5
35 18 7
36 18 7
37 18 6
38 18 6
39 18 5
40 18 4
41 18 7
43 18 7
44 18 3
45 18 6
46 18 4
47 18 4
48 18 5
49 18 6
50 18 4
51 18 6
52 18 4
53 18 5
54 18 6
56 18 3
57 18 3
58 18 3
60 18 7
61 18 3
62 18 3
63 18 4
64 18 3
66 18 6
67 18 7
68 18 4
69 18 4
70 18 5
72 18 3
73 18 4
74 18 4
